项目id	SKUid	SKU名称	SKU价格	SKU销量	相似度	创新	热销	智能	实用	价格参考	SKUurl
782	1072794352	GPFILE Morr莫尔微型蓝牙耳机4.0超小迷你无线立体声可听歌手机通用型支持音乐耳塞 黑色	255.333333333	145	0.0681818181818	0.571018784008	0.294865388221	0.0	0.0	255.333333333	http://item.jd.com/1072794352.html
782	1073207573	耐翔Naeny凌风蓝牙耳机通用型 立体声可音乐男士商务蓝牙车载蓝牙耳机苹果三星小米HTC 磨砂黑	189.0	2	0.0681818181818	0.596744355833	0.0556000251682	0.0	0.0	189.0	http://item.jd.com/1073207573.html
782	1073242302	情人节特卖Seenda苹果iphone5三星小米通用蓝牙立体耳机音乐双入耳式运动跑步NFC 粉红色	119.0	36	0.0681818181818	0.546815631286	0.242307841998	0.0	0.0	119.0	http://item.jd.com/1073242302.html
782	1073242303	情人节特卖Seenda苹果iphone5三星小米通用蓝牙立体耳机音乐双入耳式运动跑步NFC 白色	118.784482759	165	0.0681818181818	0.513418623538	0.38436163032	0.0	0.0	118.784482759	http://item.jd.com/1073242303.html
782	1073242304	情人节特卖Seenda苹果iphone5三星小米通用蓝牙立体耳机音乐双入耳式运动跑步NFC 蓝色	118.855072464	56	0.0681818181818	0.605131101307	0.269476976728	0.0	0.0	118.855072464	http://item.jd.com/1073242304.html
782	1073242305	情人节特卖Seenda苹果iphone5三星小米通用蓝牙立体耳机音乐双入耳式运动跑步NFC 黑色	118.942084942	94	0.0681818181818	0.514053000757	0.319635799125	0.0	0.0	118.942084942	http://item.jd.com/1073242305.html
782	1073242306	情人节特卖Seenda苹果iphone5三星小米通用蓝牙立体耳机音乐双入耳式运动跑步NFC 黄色	118.166666667	17	0.0681818181818	0.581998147848	0.170731501641	0.0	0.0	118.166666667	http://item.jd.com/1073242306.html
782	1073242570	Skyunion蓝牙耳机CSR4.0带副耳立体声无线音乐耳机语音播报功能 黑色	194.427350427	117	0.0681818181818	0.691530792834	0.235495562981	0.0	0.0	194.427350427	http://item.jd.com/1073242570.html
782	1073336877	VEVA  适用于苹果iphone三星 V6领夹式伸缩usb充电蓝牙耳机 立体声一拖二 白色	188.0	18	0.0681818181818	0.588165115848	0.181184568886	0.0	0.0	188.0	http://item.jd.com/1073336877.html
782	1073336878	VEVA V6领夹式伸缩usb充电 苹果iphone三星蓝牙耳机 立体声一拖二 黑色	188.0	5	0.0681818181818	0.588502493882	0.120721565419	0.0	0.0	188.0	http://item.jd.com/1073336878.html
782	1074010252	耐翔 蓝牙耳机通用 适用苹果/三星/小米/华为/OPPO/VIVO立体声无线蓝牙耳机 黑色	96.0	95	0.0681818181818	0.558976215631	0.30098470116	0.0	0.0	96.0	http://item.jd.com/1074010252.html
782	1074010253	耐翔 蓝牙耳机通用 适用苹果/三星/小米/华为/OPPO/VIVO立体声无线蓝牙耳机 白色	96.0	93	0.0681818181818	0.582507591037	0.309393765223	0.0	0.0	96.0	http://item.jd.com/1074010253.html
782	1074112077	乐迈蓝牙耳机迷你立体声双耳中文语音通用型运动无线耳麦一拖二 黑色	199.0	3	0.0909090909091	0.563257257599	0.117137737044	0.0	0.0	199.0	http://item.jd.com/1074112077.html
782	1074339042	TTK  蓝牙耳机立体声4.0 双耳 迷你 听音乐 一拖二 手机 电脑 全通用 低辐射 黑色	198.0	6	0.0681818181818	0.631308407746	0.110675827069	0.0	0.0	198.0	http://item.jd.com/1074339042.html
782	1074339043	TTK  蓝牙耳机立体声4.0 双耳 迷你 听音乐 一拖二 手机 电脑 全通用 低辐射 白色	184.375	8	0.0681818181818	0.632346360018	0.165189573424	0.0	0.0	184.375	http://item.jd.com/1074339043.html
782	1074341630	TTK 皮质蓝牙耳机4.0 立体声双耳 迷你 听音乐 一拖二 手机 电脑 全通用 黑色 黑色	168.0	14	0.0681818181818	0.631308407746	0.166013740604	0.0	0.0	168.0	http://item.jd.com/1074341630.html
782	1074341631	TTK 皮质蓝牙耳机4.0 立体声双耳 迷你 听音乐 一拖二 手机 电脑 全通用 黑色 金色	164.368421053	19	0.0681818181818	0.630486494141	0.16664117383	0.0	0.0	164.368421053	http://item.jd.com/1074341631.html
782	1074747008	博蓝Powerblue时尚音乐蓝牙耳机 LH716系列4.0双手机连接语音应答商务蓝牙耳机 珍珠黄色	358.0	2	0.0681818181818	0.765570348368	0.0414408741888	0.0	0.0	358.0	http://item.jd.com/1074747008.html
782	1074747049	博蓝Powerblue时尚音乐蓝牙耳机 LH716系列4.0双手机连接语音应答商务蓝牙耳机 珍珠蓝色	358.0	26	0.0681818181818	0.766246174034	0.164967457244	0.0	0.0	358.0	http://item.jd.com/1074747049.html
782	1075321615	孙小圣 A8迷你超小立体声车载蓝牙耳机耳挂式蓝牙拨号器小手机智能手机伴侣 创意生日礼物 黑色	399.0	12	0.0681818181818	0.661678495569	0.152057660752	0.0	0.0	399.0	http://item.jd.com/1075321615.html
782	1075957520	索鼎定制 蓝牙耳机 立体声可音乐 苹果 iPhone 三星 小米 通用型 黑色	189.0	383	0.0681818181818	0.57539158651	0.347289351764	0.0	0.0	189.0	http://item.jd.com/1075957520.html
782	1075970215	优康仕 商务U99双耳蓝牙耳机立体声通用超长待机适用于小米苹果iphone三星索尼等手机 黑色	207.869393982	4162	0.0681818181818	0.585048591444	0.549779669568	0.0	0.0	207.869393982	http://item.jd.com/1075970215.html
782	1076021526	帮派 捷蓝系列蓝牙耳机 立体声音乐耳机 一拖二入耳式商务耳机 语音控制 至尊黑	259.0	24	0.0681818181818	0.723714880545	0.170135868817	0.0	0.0	259.0	http://item.jd.com/1076021526.html
782	1076021527	帮派 捷蓝系列蓝牙耳机 立体声音乐耳机 一拖二入耳式商务耳机 语音控制 土豪金	259.0	16	0.0681818181818	0.720322808668	0.129042957237	0.0	0.0	259.0	http://item.jd.com/1076021527.html
782	1076064452	（Gpfile）Morr适用于苹果iphone三星小米索尼迷你智能音乐蓝牙耳机4.0立体声 黑色	257.947257384	613	0.0909090909091	0.543981269682	0.429666072699	0.0	0.0	257.947257384	http://item.jd.com/1076064452.html
782	1076064453	（Gpfile）Morr适用于苹果iphone三星小米索尼迷你智能音乐蓝牙耳机4.0立体声 白色	258.0	225	0.0909090909091	0.543485510892	0.369281825725	0.0	0.0	258.0	http://item.jd.com/1076064453.html
782	1076070393	喜越（CIYOYO) 2014新款手表式手机 智能情侣手表 粉红色 标配+蓝牙耳机	358.0	5	0.0681818181818	0.688616542122	0.0945448696723	0.0	0.0	358.0	http://item.jd.com/1076070393.html
782	1076070395	喜越（CIYOYO) 2014新款手表式手机 智能情侣手表 粉红色 标配+内存卡+蓝牙耳机	378.0	7	0.0681818181818	0.688616542122	0.0945448696723	0.0	0.0	378.0	http://item.jd.com/1076070395.html
782	1076070396	喜越（CIYOYO) 2014新款手表式手机 智能情侣手表 黑色 标配+蓝牙耳机	358.0	26	0.0681818181818	0.663315861159	0.201878296491	0.0	0.0	358.0	http://item.jd.com/1076070396.html
782	1076070398	喜越MQ998 2014新款手表式手机 智能情侣手表 黑色 标配+内存卡+蓝牙耳机	378.0	44	0.0681818181818	0.663315861159	0.201878296491	0.0	0.0	378.0	http://item.jd.com/1076070398.html
782	1076070399	喜越（CIYOYO) 2014新款手表式手机 智能情侣手表 白色 标配+蓝牙耳机	358.0	10	0.0681818181818	0.705732423594	0.136348497977	0.0	0.0	358.0	http://item.jd.com/1076070399.html
782	1076070401	喜越（CIYOYO) 2014新款手表式手机 智能情侣手表 白色 标配+内存卡+蓝牙耳机	377.40625	25	0.0681818181818	0.705732423594	0.181797997302	0.0	0.0	377.40625	http://item.jd.com/1076070401.html
782	1076077275	VEVA V6领夹式伸缩usb充电 苹果iphone三星蓝牙耳机 立体声一拖二 黑色	188.0	32	0.0681818181818	0.584259846137	0.24529454576	0.0	0.0	188.0	http://item.jd.com/1076077275.html
782	1076077276	VEVA V6领夹式伸缩usb充电 苹果iphone三星蓝牙耳机 立体声一拖二 白色	188.0	21	0.0681818181818	0.586523276676	0.243312860685	0.0	0.0	188.0	http://item.jd.com/1076077276.html
782	1076077277	VEVA V6领夹式伸缩usb充电 苹果iphone三星蓝牙耳机 立体声一拖二 红色	188.0	1	0.0681818181818	0.621858933529	0.0	0.0	0.0	188.0	http://item.jd.com/1076077277.html
782	1076122636	乐迈蓝牙R9020立体声耳机 一拖二立体声苹果三星HTC小米通用 商务蓝牙耳机 黑色	186.75	5	0.0681818181818	0.609962102456	0.11794672759	0.0	0.0	186.75	http://item.jd.com/1076122636.html
782	1076192609	Dickics 适用于便携耳机包 收纳盒 蓝牙耳机包 iphone4/5s手机耳机收纳包 黑色网面	3.73302411874	109	0.0681818181818	0.700304410547	0.229848440545	0.0	0.0	3.73302411874	http://item.jd.com/1076192609.html
782	1076192611	Dickics 适用于便携耳机包 收纳盒 蓝牙耳机包 iphone4/5s手机耳机收纳包 网面玫红	19.0	15	0.0681818181818	0.703070279899	0.13518939771	0.0	0.0	19.0	http://item.jd.com/1076192611.html
782	1076192612	Dickics 适用于便携耳机包 收纳盒 蓝牙耳机包 iphone4/5s手机耳机收纳包 网面红色	19.0	3	0.0681818181818	0.703436377937	0.0898736786937	0.0	0.0	19.0	http://item.jd.com/1076192612.html
782	1076192613	Dickics 适用于便携耳机包 收纳盒 蓝牙耳机包 iphone4/5s手机耳机收纳包 网面蓝色升级版	19.0	12	0.0681818181818	0.704243345671	0.133369546893	0.0	0.0	19.0	http://item.jd.com/1076192613.html
782	1076192614	Dickics 适用于便携耳机包 收纳盒 蓝牙耳机包 iphone4/5s手机耳机收纳包 网面粉色	19.0	9	0.0681818181818	0.703070279899	0.13518939771	0.0	0.0	19.0	http://item.jd.com/1076192614.html
782	1076192615	Dickics 适用于便携耳机包 收纳盒 蓝牙耳机包 iphone4/5s手机耳机收纳包 网面紫色	19.0	17	0.0681818181818	0.703070279899	0.13518939771	0.0	0.0	19.0	http://item.jd.com/1076192615.html
782	1076192616	Dickics 适用于便携耳机包 收纳盒 蓝牙耳机包 iphone4/5s手机耳机收纳包 光面	19.0	16	0.0681818181818	0.703070279899	0.13518939771	0.0	0.0	19.0	http://item.jd.com/1076192616.html
782	1076192617	Dickics 适用于便携耳机包 收纳盒 蓝牙耳机包 iphone4/5s手机耳机收纳包 网面深蓝	19.0	7	0.0681818181818	0.703070279899	0.0901262651402	0.0	0.0	19.0	http://item.jd.com/1076192617.html
782	1076527641	kini移动电源6600毫安适用于苹果三星小米华为魅族时尚便携手机充电宝通用型 桃红	128.0	3	0.0681818181818	0.595504449189	0.110155634501	0.0	0.0	128.0	http://item.jd.com/1076527641.html
782	1076577078	M魅利多功能智能车载专用蓝牙4.0立体声耳机旅行跑步无线音乐蓝牙耳机ML-1	1134.0	3	0.0681818181818	0.650985550717	0.0946454347804	0.0	0.0	1134.0	http://item.jd.com/1076577078.html
782	1076716494	戴芙迪蓝牙耳机 苹果三星小米通BT680耳挂式耳机 白色	92.125	30	0.0681818181818	0.623723206305	0.224374727654	0.0	0.0	92.125	http://item.jd.com/1076716494.html
782	1076716495	戴芙迪 蓝牙耳机 BT680 耳挂式 耳塞式 入耳式  通用型 可调节音量 一键操作 黑色	90.6428571429	17	0.0681818181818	0.691945147106	0.141044402981	0.0	0.0	90.6428571429	http://item.jd.com/1076716495.html
782	1077013320	戴芙迪 T6001  头戴式 蓝牙耳机 无线连接  可通话语音 立体声音效 带麦 白色	149.0	3	0.0909090909091	0.655095008741	0.105823086035	0.0	0.0	149.0	http://item.jd.com/1077013320.html
782	1077013321	戴芙迪 T6001  头戴式 蓝牙耳机 无线连接  可通话语音 立体声音效 带麦 黑色	151.5	8	0.0909090909091	0.614682864726	0.159063769212	0.0	0.0	151.5	http://item.jd.com/1077013321.html
782	1077081259	戴芙迪 蓝牙耳机 MD710 耳挂式 耳塞式 入耳式  通用型 可调节音量 一键操作 黑色	69.0	9	0.0681818181818	0.623450635276	0.168291560098	0.0	0.0	69.0	http://item.jd.com/1077081259.html
782	1077081260	戴芙迪蓝牙耳机 苹果三星小米通用MD710入耳式耳机 白色	69.0	3	0.0681818181818	0.62314736874	0.112496184754	0.0	0.0	69.0	http://item.jd.com/1077081260.html
782	1079115615	缤特力 M165 苹果iphone 安卓三星通用 一拖二 音乐蓝牙耳机 黑色	449.0	1	0.0681818181818	0.621394886225	0.0	0.0	0.0	449.0	http://item.jd.com/1079115615.html
782	1079117489	缤特力 M165 苹果iphone 安卓三星通用 一拖二 音乐蓝牙耳机 黑色	449.0	2	0.0681818181818	0.621394886225	0.0567073837347	0.0	0.0	449.0	http://item.jd.com/1079117489.html
782	1079274194	乐迈蓝牙R535蓝牙耳机三星苹果iphone小米HTC立体声通用型链接两部手机 黑色	85.8416572505	186	0.0681818181818	0.577751200197	0.345703781999	0.0	0.0	85.8416572505	http://item.jd.com/1079274194.html
782	1079403484	缤特力 M165 苹果iphone 安卓三星通用 一拖二 音乐蓝牙耳机 灰色	449.0	2	0.0681818181818	0.652145639476	0.0533282827086	0.0	0.0	449.0	http://item.jd.com/1079403484.html
782	1079438892	喜越 TW810 智能手表电话手机全钢蓝牙手表 银色升级版 标配+8G内存卡+蓝牙耳机	640.222222222	16	0.0681818181818	0.730110065673	0.12460604411	0.0	0.0	640.222222222	http://item.jd.com/1079438892.html
782	1079438894	喜越 TW810 智能手表电话手机全钢蓝牙手表 银色升级版 标配+蓝牙耳机	618.0	5	0.0681818181818	0.730110065673	0.0830706960734	0.0	0.0	618.0	http://item.jd.com/1079438894.html
782	1079438896	喜越 TW810 智能手表电话手机全钢蓝牙手表 黑色升级版 标配+8G内存卡+蓝牙耳机	658.0	16	0.0681818181818	0.707343796692	0.135170176193	0.0	0.0	658.0	http://item.jd.com/1079438896.html
782	1079438898	喜越 TW810 智能手表电话手机全钢蓝牙手表 黑色升级版 标配+蓝牙耳机	618.0	6	0.0681818181818	0.707343796692	0.0901134507951	0.0	0.0	618.0	http://item.jd.com/1079438898.html
782	1079957197	宝尼 R18 商务立体声双耳音乐话务4.0无线迷你蓝牙耳机手机平板电脑通用型 黑色	299.0	4	0.0681818181818	0.58004096401	0.121317045188	0.0	0.0	299.0	http://item.jd.com/1079957197.html
782	1080218860	Mate 迷你无线语音耳麦手机通用型运动双耳4.0蓝牙耳机立体声正品 黑色	69.0	62	0.0681818181818	0.593213249843	0.273868605036	0.0	0.0	69.0	http://item.jd.com/1080218860.html
782	1080218861	Mate 迷你无线语音耳麦手机通用型运动双耳4.0蓝牙耳机立体声正品 白色	69.0	9	0.0681818181818	0.631988484085	0.165349177023	0.0	0.0	69.0	http://item.jd.com/1080218861.html
782	1081110577	酷道智能手环手镯 蓝牙耳机 车载免提通话手表 1拖2 手机通用蓝牙伴侣 红色	1199.0	16	0.0681818181818	0.710076933109	0.132353998674	0.0	0.0	1199.0	http://item.jd.com/1081110577.html
782	1081110578	酷道智能手环手镯 蓝牙耳机 车载免提通话手表 1拖2 手机通用蓝牙伴侣 蓝色	1199.0	15	0.0681818181818	0.656427607039	0.141446985241	0.0	0.0	1199.0	http://item.jd.com/1081110578.html
782	1081110579	酷道F2智能手环手镯 腕带蓝牙耳机 车载免提通话手表 1拖2 手机通用蓝牙伴侣 白色	1199.0	8	0.0681818181818	0.709652583142	0.132719897203	0.0	0.0	1199.0	http://item.jd.com/1081110579.html
782	1081305982	耐翔 立体声入耳式通话通用型蓝牙4.0防辐射蓝牙耳机 支持iPhone5/5S三星小米苹果 黑色	121.75	12	0.0681818181818	0.582017779626	0.169669621552	0.0	0.0	121.75	http://item.jd.com/1081305982.html
782	1083170084	乐迈（ROMAN）蓝牙耳机 R6250 适用于苹果三星小米华为通用 一拖二立体声 黑色	97.4423076923	36	0.0681818181818	0.584202450899	0.245492054475	0.0	0.0	97.4423076923	http://item.jd.com/1083170084.html
782	1083170085	乐迈（ROMAN）蓝牙耳机 R6250 适用于苹果三星小米华为通用 一拖二立体声 蓝色	98.0	43	0.0681818181818	0.600493540991	0.237761001049	0.0	0.0	98.0	http://item.jd.com/1083170085.html
782	1083170086	乐迈（ROMAN）R6250 适用于苹果iphone三星小米华为通用蓝牙耳机一拖二立体声 灰色	98.0	14	0.0681818181818	0.600292868357	0.178569206001	0.0	0.0	98.0	http://item.jd.com/1083170086.html
782	1083811272	欧立格蓝牙耳机 一拖二智能连接 耳塞式 运动蓝牙耳机  音乐 立体声最新4.0版本耳机 白色	173.055974843	184	0.0909090909091	0.564058103483	0.350272116886	0.0	0.0	173.055974843	http://item.jd.com/1083811272.html
782	1083811273	欧立格蓝牙耳机 一拖二智能连接 耳塞式蓝牙耳机 最新4.0版本耳机 黑色	170.377394636	148	0.0909090909091	0.564508269485	0.2915385786	0.0	0.0	170.377394636	http://item.jd.com/1083811273.html
782	1084247043	华夏风 商务蓝牙耳机蓝牙v4.0可同时连接多部手机多小时连续通话音乐播放时尚私人定制礼品	130.0	4	0.0681818181818	0.718974532354	0.0849335135378	0.0	0.0	130.0	http://item.jd.com/1084247043.html
782	1084252870	夏朗 N13S 音乐蓝牙耳机 通用型 黑色	121.844497728	2123	0.0909090909091	0.520205825044	0.50579392595	0.0	0.0	121.844497728	http://item.jd.com/1084252870.html
782	1084252871	夏朗 N13S 音乐蓝牙耳机 通用型 白色	125.892857143	585	0.0909090909091	0.519850783468	0.443558758774	0.0	0.0	125.892857143	http://item.jd.com/1084252871.html
782	1084319732	米库 MICCO M3智能语音蓝牙耳机 全自动蓝牙耳机 中文语音车载蓝牙	319.0	4	0.0681818181818	0.721813048864	0.086268850693	0.0	0.0	319.0	http://item.jd.com/1084319732.html
782	1084562020	纳百川（NBC）HBS-730蓝牙耳机立体声运动音乐入耳式双耳机支持手机通话 一拖二 天蓝	199.0	1	0.0681818181818	0.614677342894	0.0	0.0	0.0	199.0	http://item.jd.com/1084562020.html
782	1090573704	BAKMK芭卡玛卡 蓝牙偏光太阳镜 翻盖太阳镜 开车汽车出行必备 蓝牙耳机 WHB-086	89.0	23	0.0681818181818	0.808225108225	0.163061437734	0.0	0.0	89.0	http://item.jd.com/1090573704.html
782	1090577735	芭卡玛卡BAKMK 蓝牙偏光太阳镜 翻盖太阳镜 开车汽车出行必备 蓝牙耳机 WHB-086	89.0	21	0.0681818181818	0.808225108225	0.163061437734	0.0	0.0	89.0	http://item.jd.com/1090577735.html
782	1090578700	BAKMK芭卡玛卡 蓝牙偏光太阳镜 翻盖太阳镜 开车汽车出行必备 蓝牙耳机 WHB-086	89.0	15	0.0681818181818	0.808225108225	0.1222960783	0.0	0.0	89.0	http://item.jd.com/1090578700.html
782	1090580830	芭卡玛卡BAKMK 蓝牙偏光太阳镜 翻盖太阳镜 开车汽车出行必备 蓝牙耳机 WHB-086	89.0	153	0.0681818181818	0.808225108225	0.244592156601	0.0	0.0	89.0	http://item.jd.com/1090580830.html
782	1091183826	乐迈蓝牙R535苹果耳挂式三星小米HTC立体声通用型链接两部手机蓝牙耳机 黑白色	78.0	5	0.0681818181818	0.614965056183	0.114559208385	0.0	0.0	78.0	http://item.jd.com/1091183826.html
782	1091195535	乐迈X2S苹果iphone5/5S三星索尼蓝牙耳机立体声双耳蓝牙 白色	168.0	3	0.0681818181818	0.497296193809	0.136165795505	0.0	0.0	168.0	http://item.jd.com/1091195535.html
782	1091195536	乐迈X2S苹果iphone5/5S三星索尼蓝牙耳机立体声双耳蓝牙 黑色	168.0	4	0.0681818181818	0.497550573284	0.136312555285	0.0	0.0	168.0	http://item.jd.com/1091195536.html
782	1091270701	喜越（CIYOYO) W50智能蓝牙迷你手表手机 粉金 标配+内存卡+蓝牙耳机	698.0	1	0.0681818181818	0.764290438224	0.0	0.0	0.0	698.0	http://item.jd.com/1091270701.html
782	1091333868	喜越 IK08 新款安卓智能手表手机 穿戴式迷你手机 黑色 标配+内存卡+蓝牙耳机	997.523809524	52	0.0909090909091	0.636258964473	0.198034283618	0.0	0.0	997.523809524	http://item.jd.com/1091333868.html
782	1091333970	喜越 IK08 新款安卓智能手表手机 穿戴式迷你手机 黑色 标配+蓝牙耳机	988.0	9	0.0909090909091	0.636258964473	0.148525712714	0.0	0.0	988.0	http://item.jd.com/1091333970.html
782	1091802573	酷道F1 智能手环手表 无线蓝牙手镯腕带腕表 手机免提蓝牙耳机 白色	895.967592593	384	0.0681818181818	0.638721059845	0.298007349656	0.0	0.0	895.967592593	http://item.jd.com/1091802573.html
782	1091802574	酷道F1 智能手环手表 无线蓝牙手镯腕带腕表 手机免提蓝牙耳机 黑色	892.037634409	241	0.0909090909091	0.601516256926	0.330397384685	0.0	0.0	892.037634409	http://item.jd.com/1091802574.html
782	1094016971	艾亚（AYA  )手机耳机入耳式 带话筒/麦克风 支持线控三星苹果线控耳机 衣夹入耳式耳机 无线控标准版 黑色	90.2717571488	392	0.0681818181818	0.687557503116	0.290394801967	0.0	0.0	90.2717571488	http://item.jd.com/1094016971.html
782	1094016972	艾亚（AYA  )手机耳机入耳式 带话筒/麦克风 支持线控三星苹果线控耳机 衣夹入耳式耳机 无线控标准版 透明	90.8291175172	878	0.0681818181818	0.692792990133	0.331090000862	0.0	0.0	90.8291175172	http://item.jd.com/1094016972.html
782	1094016973	艾亚（AYA  )手机耳机入耳式 带话筒/麦克风 支持线控三星苹果线控耳机 衣夹入耳式耳机 豪华蓝牙版 黑色	222.015873016	43	0.0681818181818	0.689932601779	0.190741324885	0.0	0.0	222.015873016	http://item.jd.com/1094016973.html
782	1094016974	艾亚（AYA  )手机耳机入耳式 带话筒/麦克风 支持线控三星苹果线控耳机 衣夹入耳式耳机 豪华蓝牙版 透明	225.75	55	0.0681818181818	0.700790960906	0.229168901674	0.0	0.0	225.75	http://item.jd.com/1094016974.html
782	1094016975	艾亚（AYA  )手机耳机入耳式 带话筒/麦克风 支持线控三星苹果线控耳机 衣夹入耳式耳机 线控标准版 黑色	148.691919192	107	0.0681818181818	0.689932601779	0.238426656106	0.0	0.0	148.691919192	http://item.jd.com/1094016975.html
782	1094016976	艾亚（AYA  )手机耳机入耳式 带话筒/麦克风 支持线控三星苹果线控耳机 衣夹入耳式耳机 线控标准版 透明	144.578997561	230	0.0681818181818	0.700604914394	0.275300479821	0.0	0.0	144.578997561	http://item.jd.com/1094016976.html
782	1094062341	VEVA V6领夹式伸缩usb充电 苹果iphone三星蓝牙耳机 立体声一拖二 黑色	207.6	34	0.0681818181818	0.588502493882	0.241443130838	0.0	0.0	207.6	http://item.jd.com/1094062341.html
782	1094062342	七夕礼物VEVA V6领夹式伸缩usb充电 苹果iphone三星蓝牙耳机 立体声一拖二 白色	207.583333333	29	0.0681818181818	0.589975309336	0.239891008148	0.0	0.0	207.583333333	http://item.jd.com/1094062342.html
782	1095629006	More 三星HM3300蓝牙耳机 音乐蓝牙 语音提示 双待机 一拖二 原装NFC 黑色	274.0	13	0.0909090909091	0.518226526339	0.188839841416	0.0	0.0	274.0	http://item.jd.com/1095629006.html
782	1095629007	More 三星HM3300蓝牙耳机 音乐蓝牙 语音提示 双待机 一拖二 原装NFC 白色	249.0	1	0.0909090909091	0.518863909803	0.0	0.0	0.0	249.0	http://item.jd.com/1095629007.html
782	1095669538	耐翔丽音 音乐蓝牙耳机立体声 三星s3/s4/s5/note小米苹果通用4.0新款 玫红色	128.0	20	0.0909090909091	0.500354287713	0.196352078661	0.0	0.0	128.0	http://item.jd.com/1095669538.html
782	1095669539	耐翔（NAENY）丽音Nicam4.0蓝牙耳机新品 白色	128.0	14	0.0909090909091	0.494291828908	0.197663873052	0.0	0.0	128.0	http://item.jd.com/1095669539.html
782	1095669540	耐翔丽音 音乐蓝牙耳机立体声三星s5/s4/s3/note小米苹果通用 时尚线条新款 蓝色	128.0	31	0.0909090909091	0.511308896484	0.257431736017	0.0	0.0	128.0	http://item.jd.com/1095669540.html
782	1095669541	NAENY丽音 蓝牙音乐耳机 通用于三星苹果iphone小米华为oppo手机 时尚精品 黑色	128.0	29	0.0909090909091	0.522808384008	0.253496521698	0.0	0.0	128.0	http://item.jd.com/1095669541.html
782	1095700677	耐翔 音乐蓝牙耳机立体声 苹果iPhone三星小米华为htc通用 中文提示 来电报号 优雅波浪黑	138.0	56	0.0681818181818	0.537131413969	0.310636914271	0.0	0.0	138.0	http://item.jd.com/1095700677.html
782	1095700678	耐翔（Naeny）适用于iPhone4 4s蓝牙耳机 苹果5/5s/5c 立体声蓝牙 尊贵土豪金	138.0	31	0.0909090909091	0.526076999525	0.253405883359	0.0	0.0	138.0	http://item.jd.com/1095700678.html
782	1096165029	耐翔（NAENY）简爱 原装立体声蓝牙耳机三星小米苹果通用 来电报号新款 黑色	173.130020284	144	0.113636363636	0.355183444036	0.378971573402	0.48	0.8	173.130020284	http://item.jd.com/1096165029.html
782	1096165030	耐翔（NAENY）简爱 原装立体声蓝牙耳机三星小米苹果通用 来电报号新款 白色	174.769230769	80	0.113636363636	0.419789610995	0.356412400724	0.48	0.8	174.769230769	http://item.jd.com/1096165030.html
782	1096165031	NAENY简爱 无线蓝牙耳机 立体声4.0 通用苹果iphone4s/5三星小米HTC手机 黑色-老版本	196.0	6	0.0681818181818	0.499163350546	0.129813668975	0.0	0.0	196.0	http://item.jd.com/1096165031.html
782	1096165032	耐翔（NAENY）简爱 原装立体声蓝牙耳机三星小米苹果通用 来电报号新款 粉红色	182.0	2	0.0681818181818	0.493107692048	0.0683106191816	0.0	0.0	182.0	http://item.jd.com/1096165032.html
782	1096165569	乐迈R6250苹果iphone耳挂式小巧三星通用无线语音蓝牙耳机一拖二立体 蓝色	98.0	73	0.0909090909091	0.556923377648	0.32124897369	0.0	0.0	98.0	http://item.jd.com/1096165569.html
782	1096165570	乐迈R6250苹果iphone三星galaxy通用蓝牙耳机一拖二立体声 灰色	98.0	85	0.0909090909091	0.556045462659	0.322099954992	0.0	0.0	98.0	http://item.jd.com/1096165570.html
782	1096165571	乐迈R6250苹果iphone三星galaxy通用蓝牙耳机一拖二立体声 黑色	95.0	148	0.0909090909091	0.532263041422	0.332725885639	0.0	0.0	95.0	http://item.jd.com/1096165571.html
782	1096176209	耐翔 通用型蓝牙耳机4.0苹果三星小米华为等手机适用 立体声音乐 来电报号新款 黑色	109.850925926	57	0.0909090909091	0.440325077311	0.356149747388	0.0	0.0	109.850925926	http://item.jd.com/1096176209.html
782	1096176210	耐翔 通用型蓝牙耳机4.0苹果三星小米华为等手机适用 立体声音乐 来电报号新款 白色	110.489583333	40	0.0909090909091	0.423023179805	0.291479390805	0.0	0.0	110.489583333	http://item.jd.com/1096176210.html
782	1096264075	耐翔凌风 高端声控蓝牙耳机 通用于苹果4/iphone4s/5s三星小米华为手机 新款 亮面黑	197.86440678	99	0.113636363636	0.499960453905	0.323686256486	0.52	0.88	197.86440678	http://item.jd.com/1096264075.html
782	1096264076	耐翔凌风 高端声控蓝牙耳机 通用于苹果4/iphone4s/5s三星小米华为手机 新款 雅光黑	197.722222222	58	0.0909090909091	0.441892199503	0.341893010019	0.0	0.0	197.722222222	http://item.jd.com/1096264076.html
782	1096282723	耐翔蜂巢4.0蓝牙耳机立体声通用三星S4苹果5小米2SONYHTC蓝牙 黑色	138.0	6	0.0681818181818	0.622062035149	0.113059354456	0.0	0.0	138.0	http://item.jd.com/1096282723.html
782	1096282724	耐翔iphone5/5S蓝牙耳机立体声通用三星S4苹果5小米入耳式蓝牙蜂巢 白色	138.0	5	0.0681818181818	0.615217952789	0.114336139849	0.0	0.0	138.0	http://item.jd.com/1096282724.html
782	1096304341	乐迈R9030苹果立体声入耳式无线智能蓝牙耳机三星小米3手机通用耳机 黑色	160.5	12	0.0909090909091	0.586687908812	0.182364629	0.0	0.0	160.5	http://item.jd.com/1096304341.html
